Age,Birth Place,Birthday,College,Current Status,Current Team,Experience,Height (inches),High School,High School Location,Name,Number,Player Id,Position,Weight (lbs),Years Played
29,"San Bernardino , CA",8/7/1990,Wyoming,Active,Houston Texans,8th season,73,Justin F. Kimball HS,"Dallas, TX","Gipson, Tashaun",39,tashaungipson/2532848,FS,212,
24,"Battle Ground , WA",2/22/1995,Washington,Active,Atlanta Falcons,Rookie,78,Fife HS,"Fife, WA","McGary, Kaleb",76,kalebmcgary/2562311,OT,306,
32,"Miami , FL",6/13/1987,North Carolina State,Active,Chicago Bears,10th season,75,Palm Harbor University HS,FL,"Larsen, Ted",62,tedlarsen/497026,OG,323,
27,,6/22/1992,Arizona State,Retired,,3 Seasons,70,,,"Darby, Alden",,aldendarby/2550455,,192,2014 - 2016
28,"Memphis , TN",9/4/1991,Kentucky,Retired,,1 Season,72,,,"Neloms, Martavius",,martaviusneloms/2541733,,189,2013 - 2013
60,"Auburn , WA",6/30/1959,Montana,Retired,,1 Season,72,,,"Hagen, Mike",,mikehagen/2515570,,240,1987 - 1987
54,"Little Rock , AR",4/19/1965,Oklahoma,Retired,,9 Seasons,74,,,"Jackson, Keith",,keithjackson/2501330,,258,1988 - 1996
,"Spencer , NE",1/28/1913,Nebraska,Retired,,4 Seasons,73,,,"Scherer, Bernie",,berniescherer/2525021,,190,1936 - 1939
,"St. Helena , CA",11/23/1909,St. Mary's (CA),Retired,,2 Seasons,74,,,"Nichelini, Al",,alnichelini/2522114,,207,1935 - 1936
76,"Whitinsville , MA",2/25/1943,Massachusetts,Retired,,4 Seasons,75,,,"Vandersea, Phil",,philvandersea/2527849,,245,1966 - 1969
,"Mesa , AZ",6/28/1922,Arizona State,Retired,,2 Seasons,76,,,"Johnson, Glenn",,glennjohnson/2517643,,263,1948 - 1949
48,"Springfield , IL",12/20/1970,Memphis,Retired,,9 Seasons,77,,,"Semple, Tony",,tonysemple/2502895,,305,1994 - 2002
28,"New Orleans , LA",3/13/1991,Alabama,Active,Seattle Seahawks,7th season,77,McGill-Toolen HS,"Mobile, AL","Fluker, D.J.",78,d.j.fluker/2540166,OG,342,
,"Herkimer , KS",7/3/1920,Kansas State,Retired,,1 Season,71,,,"Raemer, Norbert",,norbertraemer/2523688,,210,1942 - 1942
59,"St. Louis , MO",1/7/1960,Illinois,Retired,,7 Seasons,71,,,"Thomas, Calvin",,calvinthomas/2527217,,239,1982 - 1988
65,"Troy , OH",12/25/1953,Michigan,Retired,,3 Seasons,69,,,"Bell, Gordon",,gordonbell/2509347,,180,1976 - 1978
,"Bristol , CT",9/3/1906,N.Y.U.,Retired,,1 Season,71,,,"Riordan, Mike",,mikeriordan/2524207,,195,1929 - 1929
,"Jasonville , IN",11/17/1911,Purdue,Retired,,1 Season,70,,,"Letsinger, Jim",,jimletsinger/2519383,,190,1933 - 1933
,"Garden Grove , CA",5/9/1919,Mississippi,Retired,,2 Seasons,70,,,"Hapes, Merle",,merlehapes/2515788,,190,1942 - 1946
30,"Mountain View , GA",7/26/1989,Kansas State,Retired,,1 Season,76,,,"Adams, Corey",,coreyadams/2530936,,248,2011 - 2011
,"Navesink , NJ",11/10/1907,Temple,Retired,,8 Seasons,73,,,"Hanson, Swede",,swedehanson/2515784,,192,1931 - 1938
76,"Baton Rouge , LA",7/9/1943,Southeastern Louisiana,Retired,,2 Seasons,72,,,"Johnson, Ellis",,ellisjohnson/2517622,,195,1965 - 1966
30,"Houston , TX",7/2/1989,Southern Methodist,Cut from team,Tampa Bay Buccaneers,7th season,74,L.V. Berkner HS,"Richardson, TX","LeRibeus, Josh",68,joshleribeus/2532891,OG,310,
72,"Johnson City , NY",4/18/1947,Penn State,Retired,,1 Season,72,,,"Campbell, Bob",,bobcampbell/2510993,,195,1969 - 1969
55,,6/12/1964,Hawaii,Retired,,1 Season,75,,,"Tipton, Gregg",,greggtipton/2527460,,191,1987 - 1987
55,"De Kalb , IL",3/12/1964,Northern Illinois,Retired,,1 Season,70,,,"Pardridge, Curt",,curtpardridge/2522718,,175,1987 - 1987
39,,7/23/1980,Mississippi,Retired,,1 Season,77,,,"Johnson, Belton",,beltonjohnson/2505332,,296,2004 - 2004
30,"Sweeny , TX",1/18/1989,Texas Christian,Retired,,6 Seasons,74,,,"Carder, Tank",,tankcarder/2533029,,235,2012 - 2017
72,"Stevenson , AL",2/11/1947,San Diego State,Retired,,5 Seasons,75,,,"Allison, Hank",,hankallison/2508403,,255,1971 - 1977
30,"Wichita , KS",9/10/1989,Kansas State,Retired,,3 Seasons,73,,,"Harper, Chris",,chrisharper/2539246,,228,2013 - 2015
31,Monterrey Mexico,9/4/1988,Harding,Retired,,2 Seasons,70,,,"Carmona, Eddy",,eddycarmona/2536013,,203,2012 - 2013
59,,11/19/1959,Washington,Retired,,1 Season,75,,,"Perriman, Dean",,deanperriman/2523038,,260,1987 - 1987
47,"Phoenix , AZ",1/28/1972,Washington,Retired,,9 Seasons,74,,,"Garcia, Frank",,frankgarcia/2500757,,302,1995 - 2003
,"Ponca City , OK",12/20/1948,Langston,Retired,,4 Seasons,74,,,"Lawson, Odell",,odelllawson/2519194,,218,1970 - 1974
26,,3/25/1993,Sioux Falls,Retired,,1 Season,72,,,"Tidwell, John",,johntidwell/2556696,,191,2016 - 2016
27,"Birmingham , AL",11/9/1992,Louisiana-Lafayette,Retired,,1 Season,73,,,"Harris, Alonzo",,alonzoharris/2553533,,237,2015 - 2015
59,"Jesup , GA",11/8/1960,Tennessee,Retired,,2 Seasons,72,,,"Warren, John",,johnwarren/2528258,,207,1983 - 1984
25,"Tucson , AZ",1/9/1994,Stanford,Active,Green Bay Packers,4th season,74,Canyon del Oro HS,"Tucson, AZ","Martinez, Blake",50,blakemartinez/2555161,ILB,237,
45,"Abilene , TX",1/10/1974,Northern Illinois,Retired,,14 Seasons,72,,,"Thomas, Hollis",,hollisthomas/2503307,,340,1996 - 2009
,"Medford , MA",4/24/1896,Detroit Mercy,Retired,,1 Season,68,,,"Gillis, Joe",,joegillis/2514895,,210,1923 - 1923
72,"Fort Lauderdale , FL",11/13/1946,Illinois,Retired,,6 Seasons,74,,,"Pinder, Cyril",,cyrilpinder/2523253,,210,1968 - 1973
44,"Cincinnati , OH",8/10/1975,Florida,Retired,,2 Seasons,71,,,"George, Tony",,tonygeorge/2500792,,205,1999 - 2000
,"Trumbull , CT",8/25/1930,Tennessee-Chattanooga,Retired,,3 Seasons,71,,,"Young, Dick",,dickyoung/2529571,,210,1955 - 1957
31,"Tampa , FL",8/6/1988,Georgia Tech,Retired,,3 Seasons,73,,,"Allen, Anthony",,anthonyallen/2508138,,223,2011 - 2013
38,"Plano , TX",8/28/1981,Clemson,Retired,,2 Seasons,72,,,"Leake, John",,johnleake/2505716,,240,2005 - 2007
55,"Hays , KS",9/26/1964,Stanford,Retired,,1 Season,77,,,"Leiker, Tony",,tonyleiker/2519328,,250,1987 - 1987
38,"Lewiston , ID",4/16/1981,Idaho,Retired,,10 Seasons,77,,,"Scott, Jake",,jakescott/2505954,,292,2004 - 2013
42,,2/23/1977,South Carolina,Retired,,1 Season,73,,,"Caldwell, Cecil",,cecilcaldwell/2504354,,285,2002 - 2002
33,"Los Angeles , CA",5/14/1986,USC,Active,Los Angeles Rams,11th season,75,Agoura HS,"Agoura Hills, CA","Matthews, Clay",52,claymatthews/80431,OLB,255,
,"Wray , CO",3/17/1929,USC,Retired,,7 Seasons,73,,,"Jessup, Bill",,billjessup/2517527,,195,1951 - 1960
34,,7/13/1985,South Florida,Retired,,0 Season,77,,,"Watson, Theodric",,theodricwatson/2528369,,295,2007 - 2007
53,"St. Petersburg , FL",10/29/1966,Southeast Missouri State,Retired,,1 Season,73,,,"Lattimore, Brian",,brianlattimore/2501703,,202,1991 - 1991
,"Bethlehem , PA",9/15/1904,Lehigh,Retired,,1 Season,68,,,"Scholl, Roy",,royscholl/2525096,,205,1929 - 1929
32,"Hoffman Estates , IL",12/4/1986,Illinois State,Retired,,7 Seasons,71,,,"Nelson, Tom",,tomnelson/2507671,,200,2009 - 2015
,"Waterloo , IA",8/26/1910,Iowa,Retired,,1 Season,74,,,"Schammel, Zud",,zudschammel/2525009,,235,1937 - 1937
23,"Lake Villa , IL",8/12/1996,Wisconsin,Active,Philadelphia Eagles,Rookie,73,Lakes Community HS,"Lake Villa, IL","Edwards, T.J.",57,t.j.edwards/2562648,LB,242,
,"San Francisco , CA",3/19/1913,Oregon,Retired,,1 Season,74,,,"Eagle, Alex",,alexeagle/2513395,,220,1935 - 1935
49,"Brooklyn , NY",11/10/1970,Miami (Fla.),Retired,,2 Seasons,73,,,"Bass, Robert",,robertbass/2499566,,239,1994 - 1995
53,"Belle Glade , FL",3/9/1966,Florida,Retired,,8 Seasons,74,,,"Oliver, Louis",,louisoliver/2502356,,224,1989 - 1996
30,"Hampton , VA",8/3/1989,Virginia Tech,Active,Los Angeles Chargers,9th season,73,Hampton HS,VA,"Taylor, Tyrod",5,tyrodtaylor/2495240,QB,217,
85,"Pittsburgh , PA",2/13/1934,Notre Dame,Retired,,1 Season,72,,,"Schaefer, Don",,donschaefer/2525003,,210,1956 - 1956
23,,11/23/1995,Dartmouth,Retired,,1 Season,70,,,"Orimolade, Folarin",,folarinorimolade/2558876,,229,2017 - 2017
48,"Santa Monica , CA",3/25/1971,C.W. Post,Retired,,2 Seasons,74,,,"Klein, Perry",,perryklein/2501632,,218,1994 - 1995
26,,1/30/1993,Temple,Retired,,1 Season,70,,,"Harper, Kenneth",,kennethharper/2553889,,233,2015 - 2015
57,"Chicago , IL",4/24/1962,Illinois,Retired,,1 Season,77,,,"Johnson, Mike",,mikejohnson/2517721,,253,1984 - 1984
47,"St. Paul , MN",7/31/1972,Florida State,Retired,,7 Seasons,76,,,"Weinke, Chris",,chrisweinke/2504686,,232,2001 - 2007
,"Oxford , MS",4/8/1945,Mississippi,Retired,,1 Season,76,,,"Urbanek, Jim",,jimurbanek/2527807,,270,1968 - 1968
60,"Sanford , FL",11/9/1959,Bethune-Cookman,Retired,,1 Season,77,,,"Riggins, Charles",,charlesriggins/2524161,,295,1987 - 1987
,"Chillicothe , OH",11/20/1897,Miami (Ohio),Retired,,1 Season,72,,,"Orth, Henry",,henryorth/2522552,,180,1921 - 1921
41,"Westerville , OH",12/2/1977,Ohio State,Retired,,3 Seasons,75,,,"Katzenmoyer, Andy",,andykatzenmoyer/2501565,,260,1999 - 2001
55,"San Francisco , CA",12/22/1963,Minnesota,Retired,,3 Seasons,74,,,"Najarian, Pete",,petenajarian/2521942,,233,1987 - 1989
58,"Manhattan , KS",8/6/1961,Colorado,Retired,,1 Season,76,,,"Rafferty, Vince",,vincerafferty/2523691,,285,1987 - 1987
40,"Beaufort , NC",7/2/1979,North Carolina State,Retired,,3 Seasons,74,,,"Fisher, Levar",,levarfisher/2505047,,240,2002 - 2004
58,"Stockton , CA",1/6/1961,Nevada-Las Vegas,Retired,,2 Seasons,70,,,"Jenkins, Keyvan",,keyvanjenkins/2517489,,190,1987 - 1988
33,"Blue Island , IL",2/26/1986,Michigan,Retired,,6 Seasons,75,,,"Jamison, Tim",,timjamison/71343,,287,2009 - 2014
68,"Garden City , MI",1/17/1951,Ferris State,Retired,,1 Season,70,,,"Gagnon, Dave",,davegagnon/2514534,,210,1974 - 1974
,,,No College,Retired,,1 Season,,,,"Halleck, Neil",,neilhalleck/2515661,,190,1924 - 1924
77,"Hermosa Beach , CA",3/7/1942,USC,Retired,,11 Seasons,73,,,"Beathard, Pete",,petebeathard/2509249,,200,1964 - 1975
,"Palmyra , PA",10/10/1937,Gettysburg,Retired,,2 Seasons,72,,,"Yohn, Dave",,daveyohn/2529522,,220,1962 - 1963
80,"Wallace , ID",7/4/1939,Washington,Retired,,5 Seasons,77,,,"Folkins, Lee",,leefolkins/2514199,,215,1961 - 1965
27,"Williamsburg , IA",6/16/1992,Iowa,Active,Los Angeles Rams,4th season,75,Williamsburg HS,IA,"Blythe, Austin",66,austinblythe/2555180,OG,298,
,"Salt Lake City , UT",4/24/1918,Utah,Retired,,7 Seasons,71,,,"Gehrke, Fred",,fredgehrke/2514741,,189,1940 - 1950
,"Cecil , PA",4/7/1907,Duquesne,Retired,,1 Season,73,,,"Kemp, Ray",,raykemp/2518316,,215,1933 - 1933
42,"St. Paul , MN",3/27/1977,UCLA,Retired,,2 Seasons,80,,,"Farris, Kris",,krisfarris/2500598,,318,1999 - 2001
68,"Chicago , IL",2/25/1951,Texas-Arlington,Retired,,1 Season,73,,,"DeGrenier, Jack",,jackdegrenier/2512725,,225,1974 - 1974
85,"Columbus , TX",2/14/1934,Texas Southern,Retired,,2 Seasons,72,,,"Perkins, Willis",,willisperkins/2523023,,260,1961 - 1963
,"Murfreesboro , TN",7/21/1912,San Francisco,Retired,,7 Seasons,75,,,"Barber, Jim",,jimbarber/2508979,,223,1935 - 1941
36,"Vallejo , CA",1/26/1983,North Carolina State,Retired,,5 Seasons,73,,,"Thomas, Pat",,patthomas/2506532,,237,2005 - 2009
,"Andover , MA",5/4/1932,Northeastern,Retired,,4 Seasons,71,,,"Watson, Sid",,sidwatson/2528367,,187,1955 - 1958
22,"Oceanside , CA",11/19/1996,Brigham Young,Active,San Francisco 49ers,2nd season,75,Mission Hills HS,"San Marcos, CA","Warner, Fred",54,fredwarner/2560917,MLB,230,
,"Buffalo , NY",4/13/1916,Boston College,Retired,,1 Season,72,,,"Harrison, Dick",,dickharrison/2516013,,195,1944 - 1944
24,USA,4/21/1995,McNeese State,Cut from team,Washington Redskins,Rookie,73,McDonough HS,LA,"Blunt, B.J.",48,b.j.blunt/2562817,LB,220,
22,USA,5/21/1997,Georgia,dev?,Detroit Lions,Rookie,75,IMG Academy HS,"Bradenton, FL","Nauta, Isaac",89,isaacnauta/2562691,TE,244,
46,"Mayfield Heights , OH",9/15/1973,Pennsylvania,Retired,,1 Season,76,,,"Macik, Miles",,milesmacik/2501831,,210,1996 - 1996
32,"Eugene , OR",6/16/1987,Oregon State,Retired,,1 Season,75,,,"Adeniji, Damola",,damolaadeniji/2508241,,215,2010 - 2011
22,"Houston , TX",8/20/1997,Texas,Active,Houston Texans,Rookie,77,Rowlett HS,"Rowlett, TX","Omenihu, Charles",94,charlesomenihu/2562324,DE,280,
,"Muenster , TX",12/25/1941,Texas Tech,Retired,,10 Seasons,74,,,"Parks, Dave",,daveparks/2522772,,220,1964 - 1973
42,"Los Angeles , CA",5/21/1977,UCLA,Retired,,3 Seasons,75,,,"Farmer, Danny",,dannyfarmer/2504168,,215,2000 - 2002
22,"Brentwood , TN",11/14/1996,Mississippi,Active,Buffalo Bills,Rookie,76,Brentwood Academy HS,"Brentwood, TN","Knox, Dawson",88,dawsonknox/2562681,TE,254,
45,"Miami , FL",9/29/1974,Central Florida,Retired,,1 Season,71,,,"Reddick, Nakia",,nakiareddick/2502602,,211,1998 - 1998
31,"Brownwood , TX",2/17/1988,Houston,Active,Washington Redskins,7th season,73,Wylie HS,"Abilene, TX","Keenum, Case",8,casekeenum/2532888,QB,215,
26,"Pomona , CA",7/10/1993,Portland State,Cut from team,,Season,75,,,"Edison, Cornelius",,corneliusedison/2555032,,312,
30,"Cincinnati , OH",11/29/1988,Wisconsin,Active,Seattle Seahawks,8th season,71,Collegiate School HS,"Richmond, VA","Wilson, Russell",3,russellwilson/2532975,QB,215,
31,"San Antonio , TX",1/15/1988,Oklahoma,Retired,,4 Seasons,74,,,"Lewis, Travis",,travislewis/2532892,,235,2012 - 2015
67,"Hoboken , NJ",2/12/1952,Cornell,Retired,,1 Season,74,,,"Lally, Bob",,boblally/2518994,,230,1976 - 1976
31,,2/1/1988,Arizona,Retired,,3 Seasons,74,,,"Elmore, Ricky",,rickyelmore/2495279,,255,2011 - 2013
76,"Greenwood , SC",11/2/1943,Georgia,Retired,,3 Seasons,74,,,"Ridlehuber, Preston",,prestonridlehuber/2524148,,217,1966 - 1969
,"Duluth , MN",3/15/1896,No College,Retired,,1 Season,70,,,"MacDonnell, Allan",,allanmacdonnell/2519891,,170,1924 - 1924
46,"Emporia , VA",11/20/1972,North Carolina,Retired,,7 Seasons,75,,,"Parker, Riddick",,riddickparker/2502407,,295,1997 - 2003
66,"Washington , DC",10/2/1953,Cincinnati,Retired,,2 Seasons,73,,,"Marvaso, Tommy",,tommymarvaso/2520283,,190,1976 - 1977
51,"Columbus , OH",7/9/1968,Indiana,Retired,,3 Seasons,75,,,"Harper, Shawn",,shawnharper/2501035,,290,1992 - 1995
29,"Nashville , TN",7/7/1990,Middle Tennessee State,Cut from team,Jacksonville Jaguars,7th season,70,Goodpasture Christian School HS,"Madison, TN","Cunningham, Benny",29,bennycunningham/2541544,RB,218,
,"Wilmington , DE",4/3/1940,Minnesota,Retired,,8 Seasons,73,,,"Hall, Tom",,tomhall/2515655,,195,1962 - 1969
23,"Stockton , CA",11/11/1995,USC,dev?,Arizona Cardinals,3rd season,73,Lincoln HS,"Stockton, CA","Davis, Justin",,justindavis/2559163,RB,199,
78,"Canton , OH",6/26/1941,Nebraska-Omaha,Retired,,4 Seasons,73,,,"Allen, Jerry",,jerryallen/2508373,,200,1966 - 1969
23,,3/24/1996,Miami (Ohio),dev?,Buffalo Bills,Rookie,77,Carmel HS,"Carmel,","Becker, Nate",,natebecker/2563191,TE,264,
,"South Bend , IL",2/22/1900,DePaul,Retired,,2 Seasons,,,,"Scanlon, John",,johnscanlon/2524987,,185,1921 - 1926
54,"Miami , FL",10/10/1965,Miami (Fla.),Retired,,10 Seasons,69,,,"Perriman, Brett",,brettperriman/2502445,,180,1988 - 1997
37,,1/22/1982,UCLA,Retired,,1 Season,78,,,"Vieira, Steven",,stevenvieira/2506197,,316,2005 - 2007
,"Columbus , OH",6/6/1893,No College,Retired,,10 Seasons,72,,,"Nesser, Al",,alnesser/2522058,,195,1920 - 1931
49,"Covington , GA",11/28/1969,Tennessee,Retired,,14 Seasons,73,,,"Carter, Dale",,dalecarter/2500012,,194,1992 - 2005
27,,1/4/1992,North Carolina A&T,Retired,,2 Seasons,77,,,"Isles, Nate",,nateisles/2550651,,348,2014 - 2015
47,"Detroit , MI",11/9/1972,Eastern Michigan,Retired,,7 Seasons,73,,,"Rice, Ron",,ronrice/2502643,,217,1995 - 2001
81,"Cleveland , OH",6/23/1938,Syracuse,Retired,,7 Seasons,75,,,"Davis, Roger",,rogerdavis/2512624,,240,1960 - 1966
32,"New Rochelle , NY",1/22/1987,Rutgers,Retired,,7 Seasons,68,,,"Rice, Ray",,rayrice/941,,206,2008 - 2014
58,"Glasgow , MT",7/29/1961,Montana,Retired,,2 Seasons,75,,,"Salonen, Brian",,briansalonen/2524812,,229,1984 - 1985
48,"Honolulu , HI",10/17/1971,Wayne State (Neb.),Retired,,9 Seasons,73,,,"Chamberlain, Byron",,byronchamberlain/2500044,,264,1995 - 2003
35,,2/1/1984,Texas-El Paso,Retired,,2 Seasons,73,,,"West, Joe",,joewest/2718,,208,2008 - 2011
73,"Denton , TX",12/11/1945,Colorado State,Retired,,6 Seasons,73,,,"Thomas, Earlie",,earliethomas/2527233,,190,1970 - 1975
50,"San Diego , CA",1/26/1969,USC,Retired,,2 Seasons,75,,,"Raab, Marc",,marcraab/2502572,,265,1993 - 1998
66,"Cleveland , OH",12/26/1952,Ohio State,Retired,,4 Seasons,75,,,"Schumacher, Kurt",,kurtschumacher/2525142,,252,1975 - 1978
,"Grand Rapids , MI",5/28/1901,Michigan,Retired,,3 Seasons,75,,,"Goebel, Paul",,paulgoebel/2514987,,199,1923 - 1925
28,"Bastrop , LA",5/7/1991,LSU,Retired,,6 Seasons,74,,,"Randle, Rueben",,ruebenrandle/2533533,,203,2012 - 2017
24,,6/8/1995,Toledo,Cut from team,,Season,78,,,"Weiss, Brant",,brantweiss/2561286,,297,
29,"Atlanta , GA",4/14/1990,Florida State,Retired,,4 Seasons,74,,,"Parks, Terrance",,terranceparks/2535951,,218,2012 - 2018
33,"Salt Lake City , UT",8/6/1986,Utah,Active,Washington Redskins,8th season,77,Skyline HS,"Salt Lake City, UT","Bergstrom, Tony",66,tonybergstrom/2533010,C,310,
,"Bellaire , OH",1/11/1924,Northwestern,Retired,,7 Seasons,76,,,"Keane, Jim",,jimkeane/2518197,,217,1946 - 1952
,"Selma , OH",6/5/1938,Central State (Ohio),Retired,,1 Season,75,,,"West, Dave",,davewest/2528556,,190,1963 - 1963
23,"Detroit , MI",3/31/1996,Pittsburgh,Active,Philadelphia Eagles,2nd season,69,Martin Luther King HS,"Detroit, MI","Maddox, Avonte",29,avontemaddox/2560795,CB,184,
34,"Bowling Green , KY",9/22/1985,Louisville,Retired,,9 Seasons,78,,,"Barnidge, Gary",,garybarnidge/1060,,250,2008 - 2016
36,"Aberdeen , MS",7/28/1983,Massachusetts,Retired,,2 Seasons,72,,,"Baylark, Steve",,stevebaylark/2507267,,225,2007 - 2008
46,"Philadelphia , PA",9/24/1973,Ohio State,Retired,,9 Seasons,75,,,"George, Eddie",,eddiegeorge/2500787,,235,1996 - 2004
24,"Louisville , KY",3/2/1995,Western Kentucky,Active,Cleveland Browns,3rd season,71,Pleasure Ridge Park HS,"Louisville, KY","Taylor, Taywan",10,taywantaylor/2557870,WR,205,
75,"Laurel , MS",6/16/1944,Mississippi,Retired,,2 Seasons,74,,,"Keyes, Jimmy",,jimmykeyes/2518397,,225,1968 - 1969
31,"Fort Lauderdale , FL",2/15/1988,Florida,Injured reserve,Arizona Cardinals,9th season,78,St. Thomas Aquinas HS,"Fort Lauderdale, FL","Gilbert, Marcus",76,marcusgilbert/2508111,OT,330,
38,"West Palm Beach , FL",10/15/1981,Kent State,Retired,,7 Seasons,72,,,"Elam, Abram",,abramelam/2506330,,212,2006 - 2012
,"Syracuse , NY",5/24/1909,N.Y.U.,Retired,,1 Season,72,,,"Tanguay, Bill",,billtanguay/2527007,,190,1933 - 1933
73,"Denver , CO",7/14/1946,Tulsa,Retired,,2 Seasons,74,,,"Barton, Greg",,gregbarton/2509108,,195,1968 - 1969
67,"Piqua , OH",1/2/1952,Michigan,Retired,,5 Seasons,76,,,"Gallagher, Dave",,davegallagher/2514568,,256,1974 - 1979
87,"Brooklyn , NY",5/10/1932,Michigan,Retired,,1 Season,75,,,"Deskins, Don",,dondeskins/2512844,,240,1960 - 1960
49,"Glenwood , IA",1/29/1970,Iowa,Retired,,5 Seasons,75,,,"Davis, Scott",,scottdavis/2500328,,292,1993 - 1997
46,"Boulder , CO",6/27/1973,Colorado,Retired,,7 Seasons,76,,,"Irwin, Heath",,heathirwin/2501306,,300,1996 - 2002
,"Elmira , NY",12/30/1895,Kalamazoo,Retired,,1 Season,71,,,"Casteel, Mike",,mikecasteel/2511267,,175,1922 - 1922
29,,9/18/1990,Wyoming,Retired,,1 Season,74,,,"Taufa'asau, Kurt",,kurttaufa'asau/2541527,,300,2013 - 2013
99,"Kansas City , MO",10/30/1920,McPherson,Retired,,1 Season,74,,,"Vetter, Jack",,jackvetter/2527956,,198,1942 - 1942
39,"Metairie , LA",10/8/1980,Western Illinois,Retired,,14 Seasons,74,,,"Scifres, Mike",,mikescifres/2505529,,215,2003 - 2016
,"Los Angeles , CA",8/27/1916,USC,Retired,,1 Season,74,,,"Fisher, Bob",,bobfisher/2514068,,220,1940 - 1940
59,"Seattle , WA",1/15/1960,Washington,Retired,,7 Seasons,75,,,"Jerue, Mark",,markjerue/2517521,,229,1983 - 1989
22,USA,4/21/1997,Boston College,dev?,New York Jets,Rookie,73,Clearwater Central Catholic HS,"St. Petersburg, FL","Smith, Jeff",9,jeffsmith/2562845,WR,195,
,"London , OH",7/16/1893,Ohio Wesleyan,Retired,,2 Seasons,71,,,"Hanson, Ray",,rayhanson/2515781,,190,1923 - 1924
,"Detroit , MI",3/18/1938,Eastern Michigan,Retired,,1 Season,74,,,"Day, Al",,alday/2512668,,216,1960 - 1960
49,"Burlington , IA",9/18/1970,Mississippi,Retired,,11 Seasons,76,,,"Lindsay, Everett",,everettlindsay/2501760,,302,1993 - 2003
51,"Gunnison , MS",4/19/1968,Jackson State,Retired,,3 Seasons,73,,,"Barnett, Tim",,timbarnett/2499551,,209,1991 - 1993
28,"Clarkston , GA",9/24/1991,Florida,Cut from team,,Season,71,,,"Brown, Mack",,mackbrown/2553867,,213,
21,"Cocoa , FL",11/25/1997,Florida,Active,Jacksonville Jaguars,Rookie,77,Cocoa HS,"Cocoa, FL","Taylor, Jawaan",75,jawaantaylor/2562756,OT,312,
51,"Indianapolis , IN",8/10/1968,Illinois,Retired,,6 Seasons,74,,,"Gardner, Moe",,moegardner/2500762,,265,1991 - 1996
24,"Auburn , AL",11/8/1995,Alabama,Active,Tennessee Titans,2nd season,74,Auburn HS,AL,"Evans, Rashaan",54,rashaanevans/2560718,ILB,232,
57,"Norfolk , VA",7/27/1962,East Carolina,Retired,,1 Season,70,,,"Nichols, Ricky",,rickynichols/2522129,,176,1985 - 1985
,"Hayti , MO",1/12/1932,Arkansas,Retired,,10 Seasons,73,,,"Carpenter, Lew",,lewcarpenter/2511109,,220,1953 - 1963
52,"Pahokee , FL",2/8/1967,Miami (Fla.),Retired,,4 Seasons,72,,,"Harden, Bobby",,bobbyharden/2501020,,192,1990 - 1993
,"Clinton , NE",1/13/1905,Idaho,Retired,,3 Seasons,72,,,"Diehl, Charlie",,charliediehl/2512915,,208,1930 - 1934
64,"Racine , WI",5/23/1955,Nebraska,Retired,,1 Season,74,,,"Lee, Jeff",,jefflee/2519279,,195,1980 - 1980
29,"Los Angeles , GA",2/1/1990,Palomar Coll. CA (J.C.),Retired,,4 Seasons,71,,,"Hakim, Saalim",,saalimhakim/2535716,,188,2012 - 2015
38,"Upland , CA",7/25/1981,California-Davis,Retired,,5 Seasons,79,,,"Lekkerkerker, Cory",,corylekkerkerker/2506191,,310,2005 - 2009
24,"Tulsa , OK",10/9/1995,Oklahoma State,Injured reserve,Washington Redskins,Rookie,75,Booker T. Washington HS,"Tulsa, OK","Brailford, Jordan",95,jordanbrailford/2562441,LB,252,
23,"Gary , IN",12/23/1995,Toledo,Injured reserve,Dallas Cowboys,Rookie,72,West Side HS,,"Johnson, Jon'Vea",81,jon'veajohnson/2562839,WR,195,
,"Columbia , GA",4/9/1912,Alabama,Retired,,2 Seasons,72,,,"Kirkland, Bo",,bokirkland/2518555,,215,1935 - 1936
29,,8/18/1990,Duke,Retired,,2 Seasons,72,,,"Vernon, Conner",,connervernon/2539949,,200,2013 - 2014
40,"Fort Worth , TX",3/19/1979,Texas Christian,Retired,,4 Seasons,73,,,"James, Cedric",,cedricjames/2504733,,197,2001 - 2005
,"Cleverly , MD",7/30/1956,Delaware,Retired,,5 Seasons,74,,,"Komlo, Jeff",,jeffkomlo/2518712,,200,1979 - 1983
40,"Austin , TX",1/15/1979,Purdue,Active,New Orleans Saints,19th season,72,Westlake HS,"Austin, TX","Brees, Drew",9,drewbrees/2504775,QB,209,
